employee_id,gender,department,job_level,employment_type,attendance_rate,overtime_hours,leave_days,performance_score,basic_salary,allowances,bonus,tax,deductions,previous_salary,actual_salary_paid,expected_salary,salary_deviation,salary_deviation_ratio,bonus_ratio,deduction_ratio,salary_change,anomaly_label
748,Female,IT,2,Part-time,0.9,18.49,4,3.03,130894,29613.89,7537.98,13089.4,22498.89,136677,133943.08864334994,132457.58000000002,1485.5086433499237,0.01121497647284454,0.05758843033294116,0.17188633550812107,-2733.91135665006,0
749,Male,HR,4,Contract,0.87,5.44,1,2.83,304148,73906.77,20732.67,30414.8,94719.76046456702,313240,361042.84523891134,273652.879535433,87389.96570347832,0.31934604836549113,0.0681663861015032,0.311426543868666,47802.84523891134,1
750,Male,Operations,5,Part-time,0.89,3.14,1,3.22,368650,50067.38,38113.14,36865.0,34655.3,369878,373092.8771472828,385310.22000000003,-12217.342852717207,-0.031707808977185205,0.10338570459785705,0.09400596772005969,3214.877147282823,0
751,Female,Operations,5,Full-time,0.93,5.44,1,3.42,311965,49489.38,91753.32,31196.5,59847.35,314595,357123.65016372886,362163.85000000003,-5040.199836271175,-0.013916904838158679,0.2941141474203837,0.19183994999439039,42528.65016372886,1
752,Male,IT,1,Full-time,0.77,7.92,4,3.17,78167,13748.71,19106.51,7816.7,13640.0,84693,95421.16402007875,89565.51999999999,5855.644020078762,0.06537832884885571,0.24443192139905584,0.17449818977317794,10728.164020078751,0
753,Female,HR,5,Full-time,0.96,8.99,1,4.22,327965,48186.3,21391.97,32796.5,47975.29,337619,316612.49091705354,316771.48000000004,-158.98908294650028,-0.0005019046630918297,0.06522638086381169,0.14628173738051317,-21006.50908294646,1
754,Male,Operations,5,Full-time,0.83,17.33,0,4.42,329010,47908.53,83208.85,32901.0,23986.48,323280,402381.7818735125,403239.9,-858.118126487534,-0.0021280585737858135,0.2529067505546944,0.0729050180845567,79101.78187351249,0
755,Male,Sales,5,Part-time,0.86,18.18,2,4.23,393330,97587.25,41807.15,39333.0,54758.31,384753,444670.9563845425,438633.09,6037.866384542489,0.013765186717998153,0.10629026517173874,0.13921722217984897,59917.956384542515,0
756,Female,HR,4,Part-time,0.79,18.79,2,3.92,277204,39141.17,46739.01,27720.4,22198.44,286082,314760.7318878941,313165.33999999997,1595.391887894133,0.005094407599174715,0.16860871415996884,0.0800797968283286,28678.7318878941,0
757,Male,Sales,2,Part-time,0.89,22.23,3,3.92,150190,29250.76,26987.18,15019.0,4387.02,147808,186642.95437964454,187021.92,-378.96562035547686,-0.0020263165962336226,0.17968692988880752,0.029209800918836144,38834.954379644536,0
758,Male,Finance,5,Contract,0.83,4.54,3,3.76,292235,43373.95,33468.77,29223.5,30251.4,288428,296945.405893231,309602.82,-12657.414106769022,-0.04088274811827948,0.1145269047170941,0.10351737471555426,8517.405893230985,0
759,Male,IT,5,Contract,0.78,23.19,0,4.67,335155,69089.89,25657.27,33515.5,53510.15,325390,347608.04721401486,342876.51,4731.537214014854,0.013799537372842641,0.07655344542077547,0.15965791947009594,22218.047214014863,0
760,Female,HR,3,Part-time,0.78,16.1,2,4.59,160476,29945.3,33957.02,16047.6,16449.66,155547,197322.8228838135,191881.05999999997,5441.762883813528,0.028360083500755775,0.21160185946808244,0.10250542137142002,41775.8228838135,0
761,Female,Operations,3,Part-time,0.88,0.86,4,4.1,191637,21504.94,30423.07,19163.7,13927.78,200140,201736.56039721146,210473.53,-8736.969602788537,-0.041511013773506515,0.15875363317104735,0.07267792754008881,1596.5603972114623,0
762,Female,Operations,3,Contract,0.92,19.88,3,2.91,224214,25929.67,19367.35,22421.4,39883.85,220888,208288.4767831383,207205.76999999996,1082.706783138332,0.005225273326791682,0.08637886126646864,0.17788296002925777,-12599.523216861708,0
763,Female,Operations,5,Part-time,0.88,11.68,1,2.77,310655,61333.67,82944.85,31065.5,52523.51,318975,366009.7202643875,371344.51,-5334.789735612518,-0.014366146777321462,0.2669998873348248,0.1690734415992017,47034.72026438749,1
764,Female,Finance,3,Contract,0.78,1.23,2,3.14,226104,27211.44,26004.68,22610.4,20193.45,229149,238099.6033387366,236516.27,1583.3333387366147,0.006694395014502024,0.11501202986236422,0.08931045005838022,8950.603338736604,0
765,Male,IT,2,Part-time,0.99,15.26,5,4.59,110602,22845.14,8640.87,11060.2,16863.01,103887,120882.11091544954,114164.80000000002,6717.310915449518,0.05883872187793012,0.07812580242671924,0.15246568778141442,16995.110915449535,0
766,Male,Operations,4,Part-time,0.84,24.94,4,3.16,280480,39791.58,79282.74,28048.0,6853.81,272185,353792.3696812645,364652.51,-10860.140318735503,-0.029782162527101492,0.2826680690245294,0.024436002567027954,81607.3696812645,0
767,Male,Sales,1,Full-time,0.92,18.13,1,4.59,65455,16112.79,19237.26,6545.5,2078.18,75123,96079.81189635997,92181.37000000001,3898.44189635996,0.042290995418705096,0.2939005423573447,0.031749751737835154,20956.81189635997,0
768,Female,IT,1,Part-time,0.91,3.21,1,4.13,62151,15374.44,17275.16,6215.1,6155.65,54773,91005.28892169439,82429.85,8575.438921694382,0.10403317392539695,0.27795465881482195,0.09904345867323132,36232.28892169439,0
769,Male,Sales,4,Contract,0.76,9.06,5,4.57,268288,55059.37,44223.5,26828.8,8026.71,267675,324247.8349308668,332715.36,-8467.525069133204,-0.025449757020935868,0.16483592259064886,0.029918259482347328,56572.83493086678,0
770,Male,HR,4,Part-time,0.98,16.03,0,3.28,226436,40486.24,15061.12,22643.6,1629.1248205268655,233414,195186.15186005647,257710.63517947312,-62524.48331941664,-0.24261506815919243,0.06651380522531754,0.007194636985845296,-38227.848139943526,0
771,Female,HR,1,Contract,0.84,11.95,4,3.39,66902,13539.41,14421.26,6690.2,9952.21,64493,71015.53717971152,78220.26000000001,-7204.722820288487,-0.09210814206304717,0.2155579803294371,0.1487580341394876,6522.537179711522,0
772,Male,IT,3,Full-time,0.78,16.39,5,2.6,150027,28452.97,40120.82,15002.7,27057.34,145186,167478.47038985803,176540.75,-9062.279610141966,-0.051332508840831174,0.2674239970138708,0.1803498037020003,22292.470389858034,0
773,Male,Finance,4,Part-time,0.86,11.48,5,2.69,251792,50513.19,64286.24,25179.2,16124.23,255077,334675.53821305954,325288.0,9387.538213059539,0.028859159308242354,0.25531486306157464,0.06403789635889941,79598.53821305954,0
774,Male,Operations,1,Contract,0.97,6.08,5,3.88,52248,6733.41,3943.14,5224.8,9613.72,45202,45905.67222910553,48086.03,-2180.357770894472,-0.04534285261009221,0.0754696830500689,0.18400168427499616,703.6722291055266,0
775,Female,Operations,5,Part-time,0.96,19.0,2,2.62,383610,86910.42,61190.02,38361.0,1147.4313605043774,382670,455008.8239774122,492202.0086394956,-37193.1846620834,-0.07556487785348488,0.15951101379004717,0.0029911403782601534,72338.82397741219,0
776,Male,Operations,2,Part-time,0.94,14.56,3,2.97,137676,17654.86,13225.45,13767.6,4166.13,127828,151421.67563527368,150622.58,799.0956352736976,0.005305284475101261,0.09606213138092333,0.03026039396844766,23593.675635273685,0
777,Female,HR,4,Contract,0.9,21.01,0,2.54,273220,29330.36,5205.937407664504,27322.0,45766.87,265591,272988.62705029384,234667.42740766448,38321.19964262936,0.16330003727384687,0.019054012911443173,0.1675092233365054,7397.627050293842,0
778,Female,Finance,1,Contract,0.9,6.86,2,2.57,78708,16551.05,16246.31,7870.8,9801.99,86334,83167.54316177755,93832.56999999999,-10665.026838222446,-0.1136601804493093,0.20641243583879657,0.12453613355694465,-3166.4568382224534,0
779,Female,Sales,4,Contract,0.94,16.88,3,3.01,300920,46002.29,24533.27,30092.0,13052.18,298891,335112.01465934044,328311.38,6800.6346593404305,0.02071397786863322,0.08152754885019274,0.043374252292968235,36221.014659340435,0
780,Female,Sales,4,Contract,0.99,15.71,0,2.96,263172,30487.83,66638.5,26317.2,32679.69,256981,304642.8860179152,301301.44,3341.4460179152084,0.011090043306514594,0.25321272779779,0.12417616615749395,47661.88601791521,0
781,Female,IT,4,Contract,0.9,19.54,1,4.26,288724,65011.62,18493.78,28872.4,44623.37,286258,295044.27214372304,298733.63,-3689.357856276969,-0.012349991717628073,0.06405349053074909,0.1545537260497915,8786.272143723036,0
782,Female,Sales,3,Contract,0.91,7.85,4,4.89,150954,15852.21,29428.21,15095.4,7543.27,149583,179648.26739930513,173595.75,6052.5173993051285,0.03486558512696957,0.1949481961392212,0.049970653311604864,30065.26739930513,1
783,Male,Finance,1,Part-time,0.93,4.4,5,3.09,74536,12980.86,20773.83,7453.6,4331.18,75742,99871.50704814783,96505.91,3365.597048147829,0.03487451751035588,0.2787086776859504,0.05810856498873028,24129.507048147832,0
784,Male,Operations,2,Part-time,0.88,22.79,2,2.87,123168,24250.45,13329.21,12316.8,5938.78,120329,137868.71378533833,142492.08000000002,-4623.366214661684,-0.03244647853173091,0.10821974863600935,0.048216906988828266,17539.713785338332,0
785,Female,HR,2,Part-time,0.92,14.84,5,4.39,113084,16557.69,18318.81,11308.4,10515.1,110779,118466.7723505058,126137.0,-7670.227649494205,-0.06080870521333316,0.16199294329878675,0.09298486081143222,7687.772350505795,0
786,Male,Finance,2,Full-time,0.89,6.31,1,4.79,154718,21637.75,42385.6,15471.8,5976.06,152900,186473.42048447425,197293.49000000002,-10820.06951552577,-0.05484250653949996,0.27395390323039337,0.038625499295492444,33573.42048447425,0
787,Female,HR,1,Full-time,0.91,22.67,0,2.92,72145,17693.49,11775.57,7214.5,13724.05,78288,71179.56289355404,80675.51,-9495.94710644595,-0.11770544873464017,0.1632208746274863,0.19022870607803727,-7108.437106445956,0
788,Male,Operations,1,Part-time,0.8,7.59,2,2.73,70338,8551.71,5357.3,7033.8,6761.58,70673,78914.14344656636,70451.62999999999,8462.513446566372,0.12011806464330738,0.07616508857232222,0.09612983024822998,8241.143446566362,0
789,Female,Operations,3,Part-time,0.95,3.53,1,2.83,225129,44241.08,22354.35,22512.9,8458.05,231877,256851.83701641002,260753.47999999998,-3901.6429835899617,-0.014962956519659726,0.09929573711072318,0.03756979331849739,24974.83701641002,0
790,Female,Sales,2,Contract,0.91,13.43,1,4.19,103548,20958.18,21453.44,10354.8,45980.86059778098,110775,137168.75403816195,89623.95940221903,47544.79463594292,0.5304920129958657,0.2071835284119442,0.4440535847894791,26393.754038161947,1
791,Female,Sales,5,Full-time,0.76,11.39,4,4.73,306895,56905.88,79208.91,30689.5,60916.32,309796,355410.62272803375,351403.97000000003,4006.6527280337177,0.011401842523389013,0.258097753303247,0.19849238338845535,45614.62272803375,0
792,Male,Sales,1,Contract,0.92,24.5,4,4.96,65075,13210.34,7217.06,6507.5,10655.38,65418,61311.72958926351,68339.51999999999,-7027.790410736481,-0.1028364028710837,0.11090372646945833,0.1637399923165578,-4106.270410736492,0
793,Male,IT,2,Part-time,0.78,19.52,4,4.78,106602,16781.82,22136.85,10660.2,10385.77,107265,109906.01144564402,124474.7,-14568.688554355977,-0.11704136305896681,0.20765886193504812,0.09742565805519597,2641.0114456440206,0
794,Female,Operations,3,Full-time,0.94,23.4,4,4.85,175839,22193.9,47245.46,17583.9,57705.7388900231,173609,196055.87853396113,169988.72110997688,26067.15742398426,0.15334639412411194,0.2686859001700419,0.32817372079017226,22446.878533961135,0
795,Female,Sales,5,Part-time,0.81,1.68,2,3.17,280130,66343.53,58349.59,28013.0,41960.63,286473,341832.08480804507,334849.49,6982.594808045076,0.0208529354727256,0.20829468461071643,0.1497898475707707,55359.08480804507,0
796,Female,HR,4,Contract,0.76,9.38,2,4.07,247848,30216.26,4875.2682627933045,24784.8,15442.33,250974,293495.2262130366,242712.39826279334,50782.827950243285,0.20923046500186987,0.019670395818377814,0.062305647009457406,42521.22621303663,0
797,Female,Sales,2,Contract,0.91,10.13,1,3.99,137740,15994.04,7469.39,13774.0,25305.81,135229,128458.49448310456,122123.62000000002,6334.874483104533,0.05187263924132393,0.05422818353419486,0.18372157688398433,-6770.505516895442,0
798,Male,Finance,2,Contract,1.0,5.29,3,3.16,156118,31134.45,45486.88,15611.8,28857.88,158598,183704.5265583991,188269.65000000002,-4565.12344160091,-0.02424779268246852,0.2913621747652417,0.18484659039956955,25106.526558399113,0
799,Male,HR,2,Part-time,0.88,19.88,0,2.84,111574,27515.9,32477.89,11157.4,5519.7,115386,150119.39873624893,154890.68999999997,-4771.291263751045,-0.030804248233067114,0.29108833599225625,0.049471202968433506,34733.39873624893,0
800,Female,HR,5,Contract,0.82,20.4,5,3.45,301725,34173.24,40900.75,30172.5,59333.92,307670,284899.1158205805,287292.57,-2393.4541794194956,-0.00833106884532202,0.1355563841246168,0.19664900157428122,-22770.88417941949,0
801,Female,Finance,5,Contract,0.91,10.4,0,2.92,315270,78163.79,80460.77,31527.0,22278.84,308513,421764.48066918214,420088.72,1675.7606691821711,0.003989063712975133,0.25521226250515433,0.0706659054144067,113251.48066918214,0
802,Male,IT,2,Part-time,0.98,12.42,3,4.61,154982,25863.86,35203.52,15498.2,23516.52,148137,169158.38759614422,177034.65999999997,-7876.27240385575,-0.04449000214904669,0.22714586210011484,0.1517371049541237,21021.387596144225,0
803,Female,Finance,3,Part-time,0.79,9.03,2,4.09,205083,22683.1,28790.59,20508.3,23843.75,213350,212139.734387106,212204.64,-64.90561289401376,-0.0003058633067307753,0.1403850636083927,0.11626390290760326,-1210.2656128939998,0
804,Female,Finance,1,Part-time,0.95,10.8,0,4.49,61504,11643.46,16707.49,6150.4,5779.51,71347,79189.75380258549,77925.04000000001,1264.7138025854802,0.016229876848128405,0.2716488358480749,0.09396966050988553,7842.753802585488,0
805,Male,Operations,5,Contract,0.9,15.75,5,3.54,338215,41142.77,24821.55,33821.5,7779.24,333934,359817.26235640165,362578.58,-2761.3176435983623,-0.007615777091957176,0.07338985556524695,0.023000872226246617,25883.262356401654,0
806,Female,Finance,3,Contract,0.8,18.4,4,3.3,197922,34815.81,17937.23,19792.2,38150.3,202567,196646.5762806106,192732.53999999998,3914.0362806106277,0.020308123789634216,0.09062777255686584,0.19275421630743425,-5920.423719389393,0
807,Male,Sales,5,Part-time,0.96,21.59,3,3.52,353495,75773.13,30389.63,35349.5,7618.32,348241,417136.85151875595,416689.94,446.91151875595096,0.001072527737904954,0.08596905189606642,0.021551422226622725,68895.85151875595,0
808,Male,Finance,4,Contract,0.86,12.95,4,2.52,274924,44923.4,63099.74,27492.4,27405.76,278187,325571.7822880955,328048.98,-2477.197711904475,-0.007551304417725899,0.22951703016106267,0.09968485836085608,47384.78228809551,0
809,Male,IT,2,Part-time,0.93,5.83,1,4.53,120544,22694.18,12378.76,12054.4,7547.22,120927,144783.8792598192,136015.32,8768.559259819187,0.0644674383725244,0.10269080169896469,0.0626096694982745,23856.879259819194,0
810,Female,Finance,5,Contract,0.85,6.46,3,4.67,294440,59002.9,47705.57,29444.0,31747.12,299018,343359.9204666409,339957.35000000003,3402.570466640871,0.010008815713620755,0.16202136258660507,0.10782203504958565,44341.920466640906,0
811,Female,Operations,5,Part-time,0.8,15.67,3,3.4,277410,69171.29,47172.43,27741.0,29810.31,273435,342714.2568815819,336202.41,6511.846881581936,0.01936882868145394,0.1700458887567139,0.10745939223531957,69279.25688158191,0
812,Male,HR,2,Contract,0.95,11.28,2,4.3,148750,27955.38,25747.4,14875.0,8124.25,141373,180482.46960323973,179453.53,1028.9396032397344,0.00573373844047389,0.17309176470588236,0.05461680672268907,39109.46960323973,0
813,Male,HR,4,Full-time,0.87,6.15,0,4.79,208360,31318.8,306060.5266112172,20836.0,24159.33,213865,260332.42106511112,500743.9966112171,-240411.57554610597,-0.48010875252242724,1.4689025082127913,0.11594994240737186,46467.42106511112,0
814,Male,IT,4,Contract,0.78,9.4,0,2.75,213620,41323.32,34546.32,21362.0,34187.17,212220,251179.89941906516,233940.47000000003,17239.429419065127,0.07369152254445382,0.16171856567737103,0.1600373092407078,38959.89941906516,0
815,Male,IT,4,Part-time,0.81,4.11,1,3.52,232424,55546.5,52900.97,23242.4,22174.7,231735,288605.01127470593,295454.36999999994,-6849.358725294005,-0.02318245868319364,0.22760545382576672,0.09540624031941625,56870.01127470593,0
816,Female,HR,2,Contract,1.0,16.66,1,3.21,101872,19138.82,7881.9,10187.2,19747.95,93023,99242.09859226395,98957.57,284.52859226394503,0.0028752584796084323,0.0773706219569656,0.19385061645987123,6219.098592263952,0
817,Female,Finance,4,Part-time,0.79,16.2,4,3.11,235704,48940.21,57560.18,23570.4,33285.07,243678,292240.4122050624,285348.92,6891.492205062415,0.024151106669905796,0.24420535926416184,0.1412155500118793,48562.4122050624,0
818,Female,HR,5,Full-time,0.77,8.27,4,3.12,347905,86350.75,51262.91,34790.5,52836.43,352865,399902.2631859049,397891.73000000004,2010.5331859048456,0.005052965503718425,0.14734743680027595,0.15187028068007072,47037.263185904885,0
819,Female,Operations,5,Part-time,0.92,5.3,2,3.1,328910,46768.6,50251.47,32891.0,20451.13,336593,371926.219808828,372587.93999999994,-661.7201911719167,-0.0017760107618403236,0.15278182481529903,0.06217849867744976,35333.21980882803,0
820,Male,IT,4,Part-time,0.83,0.18,2,4.2,254028,56855.53,22012.05,25402.8,12381.31,252541,297056.2038212856,295111.47000000003,1944.7338212855975,0.006589827976817022,0.08665206197741981,0.04873994205363188,44515.20382128563,0
821,Male,Finance,1,Full-time,0.95,15.41,4,2.61,76718,14835.88,9760.79,7671.8,6626.17,71184,92346.8573763482,87016.70000000001,5330.1573763481865,0.06125441870753758,0.12722946375035846,0.08637047368283844,21162.857376348198,0
822,Female,Finance,4,Contract,0.85,23.68,0,3.52,290144,62605.94,49605.72,29014.4,52677.33,296263,325287.75818911643,320663.93,4623.828189116437,0.014419545687961964,0.1709693117900077,0.1815558136649388,29024.75818911643,0
823,Female,Finance,1,Part-time,0.98,2.19,2,4.84,69562,15570.08,17239.39,6956.2,3906.88,67138,94785.47894947194,91508.39,3277.088949471945,0.03581189604004556,0.24782769328081422,0.056163997584888305,27647.478949471944,0
824,Male,Operations,3,Full-time,0.82,23.81,3,2.62,236718,28994.73,43649.68,23671.8,29268.44,245086,259277.9520741354,256422.16999999998,2855.782074135408,0.011137032629181042,0.1843952720114229,0.12364264652455664,14191.952074135392,1
825,Female,Sales,2,Full-time,0.91,0.42,5,4.9,148306,15822.5,12719.54,14830.6,3340.24,151076,164459.8151598841,158677.2,5782.615159884095,0.03644263422775355,0.0857655118471269,0.022522622146103326,13383.815159884107,0
826,Female,HR,3,Full-time,0.92,20.57,3,2.53,211470,38340.0,34869.45,21147.0,23222.42,209319,241204.42326562712,240310.03000000003,894.3932656270918,0.003721830776797338,0.1648907646474677,0.10981425261266373,31885.42326562712,0
827,Female,Finance,5,Part-time,0.77,17.11,3,3.76,280800,60308.07,48107.4,28080.0,13166.35,273043,339600.1513195,347969.12000000005,-8368.968680500053,-0.024050894747499583,0.1713226495726496,0.04688871082621083,66557.1513195,0
828,Male,HR,3,Full-time,0.97,15.33,5,2.89,194760,47589.74,34977.21,19476.0,6450.79,199596,255187.41932569974,251400.16,3787.259325699735,0.015064665534420246,0.17959134319162046,0.03312173957691518,55591.41932569974,0
829,Female,Operations,4,Full-time,0.91,6.33,2,4.51,202540,45100.25,59696.0,20254.0,22347.56,197525,277569.40286646876,264734.69,12834.712866468763,0.048481416872374235,0.29473684210526313,0.11033652611829763,80044.40286646876,0
830,Male,Operations,1,Full-time,0.78,13.67,0,3.87,59244,6719.51,9152.96,5924.4,10284.24,58064,56627.0759436639,58907.83000000001,-2280.754056336111,-0.038717332760960815,0.15449598271554923,0.1735912497468098,-1436.9240563361018,0
831,Male,Sales,1,Full-time,0.96,2.48,0,2.73,54937,7658.46,14761.11,5493.7,2373.41,45419,65211.406633245424,69489.46,-4278.053366754582,-0.06156406117927211,0.2686915921874147,0.043202395471176075,19792.406633245424,0
832,Female,HR,3,Part-time,0.91,8.9,2,4.47,227238,30689.3,47674.64,22723.8,14184.85,233569,271053.0616456706,268693.29000000004,2359.771645670582,0.008782398867015182,0.20980047351235268,0.06242287821579137,37484.06164567062,0
833,Female,Sales,1,Part-time,0.93,21.84,0,2.82,77641,17856.6,401.7713867851051,7764.1,3329.24,72428,90343.30052212489,84806.0313867851,5537.269135339797,0.06529334110784298,0.00517473225209754,0.04287992169085921,17915.30052212489,0
834,Male,Finance,4,Full-time,0.93,18.97,4,2.76,261620,46024.45,66361.55,26162.0,49317.82,257570,296504.0739592305,298526.18,-2022.1060407694895,-0.006773630509623945,0.2536562571668833,0.18850936472746732,38934.0739592305,0
835,Male,Finance,4,Full-time,0.88,23.76,0,3.84,300680,47846.78,78793.43,30068.0,32695.01,298837,355795.03584925755,364557.2,-8762.164150742465,-0.024035087362812926,0.2620507848875881,0.108736896368232,56958.03584925755,0
836,Female,Sales,2,Contract,0.96,20.8,0,3.51,113052,16957.23,19555.96,11305.2,13916.59,118152,98929.769494432,124343.4,-25413.630505568,-0.20438262509765698,0.1729819905884018,0.12309901638184198,-19222.230505568004,0
837,Male,Operations,2,Part-time,0.81,19.85,3,3.72,144658,21714.15,11096.03,14465.8,9112.32,144885,152972.93331594885,153890.06,-917.1266840511526,-0.005959622629630222,0.07670526344896239,0.06299216082069432,8087.933315948845,0
838,Female,HR,1,Contract,0.79,11.52,4,3.27,67069,7060.61,8771.71,6706.9,7910.09,61071,70398.47617316511,68284.33000000002,2114.1461731650925,0.030960927245900955,0.13078635435148875,0.11793958460689738,9327.476173165109,0
839,Female,Sales,3,Full-time,0.89,8.91,2,3.62,237246,58084.39,34243.4,23724.6,15772.31,228952,287974.906018508,290076.88000000006,-2101.9739814920467,-0.007246265133202088,0.14433710157389376,0.06648082580949731,59022.906018508016,0
840,Male,IT,2,Contract,0.94,5.15,3,4.27,121266,12511.31,18763.88,12126.6,19360.81,111759,108286.62825140709,121053.78,-12767.151748592907,-0.10546677475575655,0.15473323107878548,0.15965571553444494,-3472.3717485929083,0
841,Male,Finance,5,Full-time,0.83,14.09,3,3.01,379290,80143.71,23921.74,37929.0,65790.76,377255,382094.4549336638,379635.69,2458.7649336637696,0.006476643262027786,0.06306978828864458,0.1734576709114398,4839.454933663772,0
842,Male,IT,5,Contract,0.84,18.07,3,3.3,362785,85576.17,29624.76,36278.5,18913.27,372321,420812.1406540823,422794.16,-1982.0193459176808,-0.004687906157260263,0.08165927477707181,0.05213355017434569,48491.14065408229,0
843,Male,Finance,1,Full-time,0.87,2.05,1,2.99,66381,16035.32,107.74948063311805,6638.1,5823.38,59376,90155.0211655429,70062.58948063312,20092.43168490978,0.28677831969747253,0.0016231976112610243,0.08772660851749747,30779.0211655429,0
844,Female,IT,1,Part-time,0.82,17.56,5,4.15,55043,13670.96,6399.4,5504.3,7759.45,62618,68233.56639689788,61849.609999999986,6383.956396897891,0.10321740746462091,0.11626183165888486,0.14097069563795578,5615.566396897877,0
845,Male,HR,4,Full-time,0.76,2.84,2,2.51,273184,68273.9,68451.28,27318.4,44149.31,274564,323150.9348667,338441.47000000003,-15290.535133300058,-0.045179259897730785,0.250568408105892,0.1616101601850767,48586.93486669997,0
846,Female,HR,1,Contract,0.79,7.12,3,3.44,61736,13177.33,11415.94,6173.6,2095.76,56150,78803.74397223529,78059.91,743.833972235283,0.0095290139616518,0.18491544641700144,0.03394712971361929,22653.743972235286,0
847,Female,IT,4,Contract,0.75,2.56,3,3.53,273272,65579.52,57209.66,27327.2,44906.42,272929,306401.8694421486,323827.56000000006,-17425.690557851456,-0.05381163529704344,0.20935061038086597,0.16432865423460874,33472.8694421486,0
848,Female,HR,5,Full-time,0.78,21.9,4,4.46,306960,38436.83,54658.88,30696.0,33068.02,307566,332055.9542919439,336291.69,-4235.735708056076,-0.012595421873362603,0.17806515506906437,0.10772745634610371,24489.954291943926,0
849,Female,Finance,5,Contract,0.91,23.65,1,3.95,261280,47300.2,16351.09,26128.0,8184.16,268684,297585.1031567073,290619.13000000006,6965.973156707245,0.023969424024864582,0.06258071800367422,0.03132333129210043,28901.103156707308,0
850,Male,Sales,3,Part-time,0.78,20.9,4,2.89,186087,27015.43,20887.19,18608.7,16192.41,190966,206779.01477177293,199188.50999999998,7590.504771772947,0.03810714168087782,0.11224421910181796,0.0870152670525077,15813.014771772927,0
851,Male,Operations,4,Contract,0.81,12.22,1,3.52,315724,78294.95,20200.52,31572.4,14394.69,306337,369427.8623870935,368252.38,1175.4823870934779,0.0031920564562094014,0.06398157884734769,0.04559263787358579,63090.86238709348,0
852,Female,Operations,2,Part-time,0.76,20.91,5,3.78,104150,18648.18,19830.02,10415.0,5285.24,111810,122750.90743984004,126927.95999999998,-4177.052560159937,-0.032908844987029943,0.1903986557849256,0.05074642342774844,10940.90743984004,0
853,Female,HR,5,Contract,0.8,7.97,3,3.98,375455,49378.97,29692.08,37545.5,73071.44,383525,338458.0681194434,343909.11,-5451.041880556615,-0.015850239851327625,0.07908292604972633,0.194621033146449,-45066.93188055663,0
854,Male,Operations,3,Part-time,0.78,3.64,3,4.24,213003,41838.26,52331.94,21300.3,40203.59,213555,253411.91819220167,245669.31000000003,7742.608192201646,0.03151638351653141,0.24568639878311574,0.18874659042360903,39856.91819220167,0
855,Male,IT,5,Contract,0.92,3.9,0,3.11,257170,58205.04,26315.31,25717.0,8500.5,251422,301298.67434085696,307472.85,-6174.175659143017,-0.02008039298150395,0.10232651553447136,0.033054010965509195,49876.67434085696,0
856,Male,IT,2,Full-time,0.98,16.26,3,2.73,112556,27258.64,12903.34,11255.6,9083.07,105791,145255.4753262078,132379.31,12876.165326207789,0.09726720381159101,0.11463929066420271,0.08069823021429333,39464.47532620779,1
857,Male,Operations,4,Contract,0.85,1.28,3,3.74,268920,31866.42,40403.24,26892.0,22354.72,278262,297310.22998621495,291942.93999999994,5367.289986215008,0.01838472266606279,0.15024260002974862,0.08312777034062176,19048.229986214952,0
858,Female,IT,3,Full-time,0.79,9.16,4,3.43,220566,27066.0,55056.22,22056.6,32489.61,212888,252972.33416222315,248142.01,4830.3241622231435,0.01946596693652616,0.249613358359856,0.14730107994885885,40084.33416222315,0
859,Male,HR,4,Full-time,0.8,9.17,3,2.76,304988,59238.12,24503.65,30498.8,60225.42,296977,293859.5288891104,298005.55000000005,-4146.021110889618,-0.013912563409941922,0.08034299710152532,0.19746816268181042,-3117.4711108895717,0
860,Female,Operations,4,Part-time,0.89,22.78,5,3.89,207640,26198.93,30040.49,20764.0,35665.51,206350,218052.11872349627,207449.90999999997,10602.208723496296,0.05110731898363464,0.14467583317279908,0.17176608553265268,11702.11872349627,0
861,Male,IT,3,Full-time,0.91,16.27,1,4.67,201066,47068.74,56288.05,20106.6,7454.09,194248,290171.9626571478,276862.1,13309.862657147809,0.048073978551588716,0.27994812648583056,0.03707285170043667,95923.96265714779,0
862,Male,HR,5,Part-time,0.94,15.17,1,2.92,281640,61851.83,64785.04,28164.0,9999.47,288882,477596.5369978031,370113.4,107483.13699780306,0.29040595935678915,0.230027836954978,0.03550443829001562,188714.53699780308,0
863,Male,Operations,2,Contract,0.87,4.35,5,3.34,136578,14028.22,20497.96,13657.8,16249.76,140182,153472.4768143561,141196.62,12275.856814356113,0.08694157703177395,0.15008244373178695,0.1189778734496039,13290.476814356109,0
864,Male,Operations,3,Contract,0.96,5.39,3,2.8,219063,49887.34,19530.17,21906.3,42817.36,223057,232735.84374962526,223756.84999999998,8978.993749625282,0.04012835249345566,0.08915321163318314,0.19545683205287978,9678.843749625259,0
865,Male,HR,2,Contract,0.96,12.52,3,4.95,133074,15251.15,2255.4383187395088,13307.4,17949.07,134133,138503.0193077134,119324.11831873949,19178.90098897391,0.1607294590498719,0.016948752714576167,0.13488036731442657,4370.019307713403,0
866,Male,Operations,5,Part-time,0.77,13.74,2,3.98,397860,78740.16,45322.84,39786.0,34065.55,398186,446426.427170854,448071.45,-1645.022829146008,-0.0036713404282866227,0.1139165535615543,0.08562195244558388,48240.427170854,0
